id,label
18129,6
18130,2
18131,3
18132,3
18133,0
18134,0
18135,5
18136,7
18137,5
18138,9
18139,6
18140,0
18141,3
18142,2
18143,7
18144,7
18145,4
18146,5
18147,5
18148,7
18149,8
18150,7
18151,6
18152,8
18153,4
18154,1
18155,5
18156,5
18157,1
18158,7
18159,9
18160,5
18161,8
18162,1
18163,0
18164,5
18165,5
18166,1
18167,5
18168,4
18169,5
18170,0
18171,4
18172,3
18173,8
18174,0
18175,8
18176,5
18177,1
18178,1
18179,7
18180,0
18181,9
18182,1
18183,6
18184,2
18185,8
18186,3
18187,5
18188,1
18189,0
18190,3
18191,3
18192,0
18193,4
18194,4
18195,5
18196,9
18197,6
18198,8
18199,0
18200,8
18201,5
18202,9
18203,0
18204,4
18205,5
18206,8
18207,9
18208,6
18209,0
18210,4
18211,1
18212,5
18213,5
18214,4
18215,9
18216,3
18217,6
18218,5
18219,0
18220,9
18221,9
18222,0
18223,9
18224,7
18225,3
18226,4
18227,7
18228,3
18229,1
18230,2
18231,8
18232,9
18233,0
18234,9
18235,0
18236,3
18237,4
18238,6
18239,0
18240,0
18241,7
18242,0
18243,1
18244,6
18245,5
18246,7
18247,1
18248,0
18249,2
18250,1
18251,2
18252,3
18253,9
18254,5
18255,5
18256,5
18257,9
18258,1
18259,5
18260,4
18261,7
18262,0
18263,0
18264,6
18265,7
18266,3
18267,3
18268,7
18269,9
18270,2
18271,5
18272,1
18273,7
18274,1
18275,6
18276,4
18277,9
18278,6
18279,4
18280,1
18281,1
18282,9
18283,5
18284,9
18285,2
18286,1
18287,7
18288,7
18289,7
18290,3
18291,6
18292,4
18293,2
18294,1
18295,0
18296,1
18297,4
18298,3
18299,7
18300,0
18301,1
18302,0
18303,1
18304,4
18305,0
18306,0
18307,3
18308,1
18309,8
18310,3
18311,1
18312,3
18313,0
18314,5
18315,7
18316,5
18317,9
18318,5
18319,0
18320,5
18321,6
18322,4
18323,6
18324,1
18325,3
18326,9
18327,4
18328,7
18329,4
18330,5
18331,5
18332,0
18333,5
18334,8
18335,0
18336,4
18337,1
18338,0
18339,1
18340,5
18341,0
18342,8
18343,8
18344,0
18345,2
18346,5
18347,5
18348,3
18349,1
18350,0
18351,5
18352,6
18353,7
18354,9
18355,6
18356,3
18357,4
18358,3
18359,9
18360,0
18361,5
18362,5
18363,1
18364,5
18365,1
18366,9
18367,4
18368,7
18369,6
18370,0
18371,4
18372,7
18373,0
18374,4
18375,3
18376,7
18377,3
18378,5
18379,6
18380,7
18381,1
18382,7
18383,5
18384,2
18385,6
18386,1
18387,5
18388,3
18389,4
18390,7
18391,1
18392,0
18393,9
18394,8
18395,8
18396,3
18397,1
18398,7
18399,3
18400,1
18401,3
18402,9
18403,1
18404,0
18405,9
18406,8
18407,0
18408,0
18409,7
18410,5
18411,1
18412,1
18413,7
18414,1
18415,1
18416,0
18417,7
18418,0
18419,9
18420,7
18421,9
18422,0
18423,7
18424,6
18425,9
18426,7
18427,5
18428,3
18429,0
18430,7
18431,1
18432,9
18433,3
18434,3
18435,2
18436,3
18437,0
18438,5
18439,5
18440,3
18441,1
18442,1
18443,1
18444,7
18445,8
18446,6
18447,9
18448,0
18449,8
18450,1
18451,3
18452,5
18453,4
18454,1
18455,4
18456,3
18457,3
18458,6
18459,0
18460,8
18461,7
18462,0
18463,8
18464,7
18465,8
18466,2
18467,4
18468,1
18469,4
18470,3
18471,1
18472,3
18473,5
18474,0
18475,5
18476,3
18477,0
18478,1
18479,8
18480,1
18481,0
18482,0
18483,5
18484,5
18485,7
18486,5
18487,1
18488,4
18489,5
18490,8
18491,6
18492,9
18493,7
18494,0
18495,4
18496,9
18497,5
18498,1
18499,0
18500,4
18501,0
18502,7
18503,1
18504,7
18505,9
18506,5
18507,9
18508,0
18509,8
18510,9
18511,0
18512,8
18513,6
18514,1
18515,5
18516,0
18517,3
18518,5
18519,5
18520,9
18521,3
18522,1
18523,4
18524,7
18525,6
18526,8
18527,8
18528,3
18529,0
18530,6
18531,1
18532,6
18533,6
18534,9
18535,1
18536,9
18537,3
18538,5
18539,9
18540,5
18541,5
18542,3
18543,6
18544,1
18545,0
18546,6
18547,5
18548,5
18549,4
18550,5
18551,6
18552,3
18553,7
18554,9
18555,1
18556,3
18557,7
18558,3
18559,1
18560,7
18561,0
18562,1
18563,4
18564,7
18565,6
18566,1
18567,1
18568,6
18569,1
18570,5
18571,5
18572,5
18573,2
18574,0
18575,3
18576,5
18577,1
18578,9
18579,9
18580,7
18581,3
18582,6
18583,9
18584,3
18585,3
18586,5
18587,3
18588,1
18589,3
18590,5
18591,5
18592,6
18593,6
18594,1
18595,9
18596,3
18597,8
18598,1
18599,7
18600,9
18601,1
18602,1
18603,5
18604,2
18605,3
18606,5
18607,5
18608,6
18609,6
18610,5
18611,1
18612,7
18613,2
18614,9
18615,1
18616,5
18617,3
18618,2
18619,5
18620,5
18621,8
18622,9
18623,3
18624,9
18625,8
18626,3
18627,1
18628,5
18629,9
18630,2
18631,5
18632,6
18633,7
18634,5
18635,7
18636,1
18637,4
18638,7
18639,9
18640,2
18641,8
18642,5
18643,0
18644,9
18645,0
18646,8
18647,0
18648,5
18649,3
18650,3
18651,7
18652,4
18653,3
18654,5
18655,9
18656,7
18657,5
18658,3
18659,5
18660,4
18661,5
18662,0
18663,5
18664,5
18665,6
18666,1
18667,9
18668,5
18669,9
18670,7
18671,3
18672,1
18673,3
18674,9
18675,8
18676,1
18677,5
18678,0
18679,6
18680,9
18681,3
18682,1
18683,5
18684,4
18685,5
18686,0
18687,7
18688,1
18689,1
18690,4
18691,5
18692,7
18693,0
18694,0
18695,5
18696,3
18697,7
18698,3
18699,2
18700,8
18701,9
18702,7
18703,1
18704,0
18705,6
18706,6
18707,8
18708,7
18709,5
18710,1
18711,0
18712,1
18713,6
18714,1
18715,7
18716,0
18717,5
18718,5
18719,1
18720,9
18721,8
18722,6
18723,0
18724,5
18725,1
18726,3
18727,6
18728,3
18729,3
18730,0
18731,9
18732,9
18733,1
18734,4
18735,3
18736,5
18737,5
18738,1
18739,6
18740,6
18741,0
18742,8
18743,9
18744,4
18745,9
18746,8
18747,5
18748,5
18749,9
18750,9
18751,7
18752,6
18753,6
18754,5
18755,0
18756,0
18757,0
18758,1
18759,0
18760,0
18761,0
18762,2
18763,9
18764,4
18765,3
18766,7
18767,8
18768,9
18769,3
18770,8
18771,0
18772,6
18773,9
18774,0
18775,9
18776,2
18777,5
18778,9
18779,4
18780,0
18781,2
18782,6
18783,7
18784,0
18785,4
18786,9
18787,1
18788,9
18789,0
18790,4
18791,2
18792,3
18793,4
18794,9
18795,0
18796,3
18797,1
18798,4
18799,0
18800,1
18801,6
18802,6
18803,8
18804,3
18805,1
18806,0
18807,3
18808,6
18809,9
18810,5
18811,8
18812,6
18813,5
18814,1
18815,7
18816,3
18817,8
18818,7
18819,5
18820,1
18821,2
18822,9
18823,3
18824,1
18825,5
18826,3
18827,1
18828,0
18829,3
18830,6
18831,6
18832,5
18833,6
18834,6
18835,5
18836,0
18837,1
18838,0
18839,9
18840,1
18841,6
18842,5
18843,0
18844,2
18845,3
18846,5
18847,5
18848,2
18849,4
18850,0
18851,9
18852,7
18853,5
18854,0
18855,9
18856,8
18857,0
18858,4
18859,5
18860,4
18861,0
18862,1
18863,5
18864,5
18865,7
18866,2
18867,7
18868,9
18869,6
18870,1
18871,0
18872,2
18873,1
18874,3
18875,5
18876,2
18877,1
18878,5
18879,4
18880,9
18881,5
18882,1
18883,3
18884,1
18885,9
18886,1
18887,1
18888,7
18889,1
18890,9
18891,9
18892,7
18893,8
18894,5
18895,0
18896,4
18897,5
18898,0
18899,5
18900,9
18901,4
18902,3
18903,7
18904,3
18905,3
18906,3
18907,2
18908,3
18909,5
18910,2
18911,5
18912,2
18913,9
18914,8
18915,5
18916,2
18917,3
18918,7
18919,7
18920,0
18921,1
18922,1
18923,0
18924,7
18925,9
18926,9
18927,5
18928,8
18929,9
18930,5
18931,3
18932,5
18933,6
18934,3
18935,3
18936,5
18937,4
18938,0
18939,5
18940,1
18941,6
18942,1
18943,7
18944,9
18945,0
18946,9
18947,3
18948,5
18949,4
18950,1
18951,5
18952,9
18953,9
18954,4
18955,1
18956,3
18957,0
18958,3
18959,3
18960,8
18961,1
18962,5
18963,9
18964,6
18965,4
18966,9
18967,5
18968,4
18969,9
18970,7
18971,6
18972,5
18973,6
18974,0
18975,1
18976,2
18977,9
18978,5
18979,6
18980,0
18981,2
18982,6
18983,3
18984,4
18985,8
18986,5
18987,9
18988,1
18989,5
18990,7
18991,7
18992,3
18993,5
18994,9
18995,9
18996,4
18997,6
18998,6
18999,9
19000,6
19001,5
19002,4
19003,0
19004,2
19005,0
19006,4
19007,9
19008,5
19009,3
19010,2
19011,4
19012,7
19013,8
19014,4
19015,3
19016,5
19017,1
19018,3
19019,5
19020,0
19021,3
19022,1
19023,7
19024,7
19025,1
19026,0
19027,9
19028,3
19029,1
19030,7
19031,1
19032,5
19033,9
19034,4
19035,0
19036,7
19037,2
19038,8
19039,3
19040,3
19041,5
19042,0
19043,8
19044,9
19045,3
19046,4
19047,2
19048,6
19049,0
19050,0
19051,3
19052,4
19053,0
19054,8
19055,2
19056,4
19057,4
19058,9
19059,7
19060,4
19061,1
19062,6
19063,9
19064,9
19065,8
19066,4
19067,5
19068,5
19069,0
19070,4
19071,0
19072,1
19073,4
19074,3
19075,5
19076,2
19077,6
19078,3
19079,2
19080,7
19081,7
19082,5
19083,8
19084,9
19085,8
19086,2
19087,4
19088,5
19089,4
19090,9
19091,8
19092,6
19093,8
19094,6
19095,2
19096,0
19097,4
19098,9
19099,0
19100,8
19101,8
19102,0
19103,1
19104,8
19105,0
19106,7
19107,9
19108,2
19109,4
19110,3
19111,9
19112,0
19113,8
19114,3
19115,9
19116,5
19117,5
19118,6
19119,4
19120,1
19121,0
19122,6
19123,4
19124,5
19125,3
19126,8
19127,1
19128,1
19129,3
19130,3
19131,0
19132,5
19133,9
19134,0
19135,0
19136,5
19137,7
19138,9
19139,6
19140,4
19141,4
19142,7
19143,8
19144,7
19145,9
19146,3
19147,0
19148,5
19149,0
19150,7
19151,1
19152,3
19153,6
19154,3
19155,1
19156,8
19157,8
19158,5
19159,2
19160,5
19161,8
19162,0
19163,2
19164,3
19165,3
19166,1
19167,6
19168,5
19169,9
19170,1
19171,6
19172,0
19173,1
19174,8
19175,7
19176,5
19177,0
19178,4
19179,7
19180,8
19181,5
19182,4
19183,9
19184,3
19185,5
19186,8
19187,3
19188,2
19189,0
19190,9
19191,4
19192,0
19193,6
19194,7
19195,0
19196,7
19197,5
19198,3
19199,7
19200,9
19201,1
19202,5
19203,1
19204,2
19205,1
19206,0
19207,4
19208,5
19209,2
19210,3
19211,1
19212,3
19213,7
19214,0
19215,6
19216,0
19217,6
19218,6
19219,9
19220,1
19221,6
19222,4
19223,3
19224,1
19225,6
19226,7
19227,0
19228,5
19229,3
19230,4
19231,4
19232,5
19233,0
19234,0
19235,0
19236,7
19237,2
19238,6
19239,0
19240,9
19241,8
19242,5
19243,3
19244,4
19245,9
19246,0
19247,1
19248,4
19249,3
19250,1
19251,6
19252,7
19253,7
19254,0
19255,9
19256,9
19257,3
19258,3
19259,5
19260,7
19261,5
19262,9
19263,1
19264,6
19265,5
19266,7
19267,1
19268,8
19269,7
19270,1
19271,3
19272,9
19273,5
19274,1
19275,5
19276,8
19277,9
19278,7
19279,1
19280,0
19281,3
19282,3
19283,1
19284,5
19285,8
19286,5
19287,3
19288,8
19289,9
19290,2
19291,9
19292,5
19293,1
19294,7
19295,6
19296,6
19297,5
19298,3
19299,5
19300,1
19301,1
19302,5
19303,5
19304,0
19305,7
19306,2
19307,6
19308,3
19309,5
19310,5
19311,1
19312,9
19313,7
19314,0
19315,3
19316,6
19317,3
19318,5
19319,9
19320,8
19321,2
19322,0
19323,6
19324,1
19325,3
19326,8
19327,6
19328,9
19329,4
19330,3
19331,5
19332,9
19333,5
19334,4
19335,0
19336,4
19337,0
19338,7
19339,9
19340,3
19341,7
19342,9
19343,1
19344,9
19345,9
19346,5
19347,1
19348,5
19349,7
19350,5
19351,1
19352,0
19353,1
19354,2
19355,3
19356,0
19357,1
19358,5
19359,4
19360,2
19361,3
19362,2
19363,5
19364,5
19365,4
19366,8
19367,4
19368,9
19369,0
19370,5
19371,3
19372,7
19373,0
19374,5
19375,7
19376,4
19377,3
19378,3
19379,5
19380,8
19381,3
19382,0
19383,8
19384,7
19385,5
19386,6
19387,9
19388,5
19389,1
19390,5
19391,3
19392,0
19393,9
19394,3
19395,1
19396,3
19397,0
19398,1
19399,3
19400,6
19401,9
19402,2
19403,7
19404,2
19405,7
19406,3
19407,5
19408,8
19409,6
19410,2
19411,1
19412,0
19413,5
19414,3
19415,8
19416,5
19417,5
19418,6
19419,0
19420,5
19421,5
19422,4
19423,7
19424,4
19425,9
19426,0
19427,4
19428,0
19429,2
19430,2
19431,3
19432,4
19433,9
19434,1
19435,5
19436,7
19437,4
19438,8
19439,4
19440,3
19441,3
19442,0
19443,3
19444,4
19445,1
19446,3
19447,1
19448,7
19449,1
19450,0
19451,8
19452,8
19453,7
19454,1
19455,4
19456,1
19457,1
19458,3
19459,2
19460,8
19461,3
19462,4
19463,6
19464,4
19465,2
19466,5
19467,0
19468,7
19469,7
19470,7
19471,4
19472,5
19473,6
19474,3
19475,9
19476,4
19477,5
19478,3
19479,7
19480,7
19481,6
19482,4
19483,3
19484,0
19485,4
19486,0
19487,1
19488,4
19489,0
19490,1
19491,2
19492,7
19493,6
19494,7
19495,0
19496,5
19497,9
19498,1
19499,0
19500,4
19501,5
19502,5
19503,9
19504,3
19505,5
19506,0
19507,5
19508,5
19509,5
19510,1
19511,5
19512,9
19513,2
19514,8
19515,9
19516,1
19517,0
19518,3
19519,1
19520,4
19521,1
19522,1
19523,0
19524,1
19525,8
19526,1
19527,5
19528,8
19529,6
19530,9
19531,4
19532,0
19533,1
19534,9
19535,0
19536,6
19537,5
19538,5
19539,6
19540,8
19541,8
19542,5
19543,3
19544,0
19545,2
19546,1
19547,7
19548,8
19549,5
19550,2
19551,4
19552,2
19553,4
19554,1
19555,0
19556,0
19557,1
19558,4
19559,3
19560,1
19561,2
19562,4
19563,8
19564,7
19565,7
19566,9
19567,8
19568,4
19569,6
19570,5
19571,7
19572,9
19573,7
19574,1
19575,7
19576,9
19577,8
19578,7
19579,7
19580,9
19581,1
19582,4
19583,5
19584,7
19585,5
19586,5
19587,5
19588,4
19589,4
19590,5
19591,3
19592,5
19593,7
19594,7
19595,0
19596,6
19597,5
19598,5
19599,4
19600,2
19601,2
19602,5
19603,7
19604,0
19605,8
19606,2
19607,0
19608,8
19609,3
19610,1
19611,6
19612,5
19613,4
19614,5
19615,3
19616,6
19617,7
19618,0
19619,0
19620,5
19621,9
19622,1
19623,3
19624,8
19625,5
19626,7
19627,3
19628,4
19629,8
19630,5
19631,0
19632,7
19633,9
19634,5
19635,3
19636,6
19637,3
19638,4
19639,2
19640,3
19641,7
19642,7
19643,7
19644,7
19645,0
19646,2
19647,3
19648,9
19649,7
19650,8
19651,0
19652,2
19653,0
19654,8
19655,1
19656,4
19657,3
19658,2
19659,9
19660,4
19661,6
19662,6
19663,2
19664,4
19665,1
19666,9
19667,3
19668,5
19669,6
19670,6
19671,6
19672,1
19673,0
19674,6
19675,4
19676,1
19677,0
19678,7
19679,4
19680,0
19681,0
19682,1
19683,0
19684,9
19685,3
19686,0
19687,0
19688,3
19689,0
19690,1
19691,5
19692,5
19693,0
19694,6
19695,5
19696,3
19697,5
19698,9
19699,2
19700,1
19701,9
19702,6
19703,0
19704,5
19705,1
19706,9
19707,3
19708,3
19709,8
19710,8
19711,5
19712,7
19713,3
19714,7
19715,6
19716,5
19717,5
19718,0
19719,7
19720,3
19721,2
19722,3
19723,1
19724,7
19725,2
19726,4
19727,3
19728,1
19729,5
19730,9
19731,5
19732,2
19733,6
19734,4
19735,6
19736,2
19737,7
19738,3
19739,2
19740,4
19741,8
19742,1
19743,5
19744,9
19745,8
19746,3
19747,6
19748,1
19749,5
19750,4
19751,9
19752,7
19753,0
19754,5
19755,3
19756,9
19757,8
19758,1
19759,1
19760,7
19761,1
19762,3
19763,5
19764,3
19765,2
19766,9
19767,9
19768,2
19769,1
19770,6
19771,3
19772,5
19773,3
19774,2
19775,0
19776,6
19777,8
19778,7
19779,9
19780,1
19781,6
19782,7
19783,1
19784,7
19785,3
19786,4
19787,9
19788,0
19789,9
19790,1
19791,5
19792,1
19793,5
19794,8
19795,7
19796,1
19797,1
19798,3
19799,9
19800,0
19801,3
19802,0
19803,0
19804,4
19805,5
19806,2
19807,9
19808,0
19809,9
19810,2
19811,5
19812,5
19813,4
19814,3
19815,5
19816,3
19817,5
19818,3
19819,4
19820,8
19821,0
19822,3
19823,1
19824,3
19825,1
19826,5
19827,0
19828,1
19829,0
19830,1
19831,1
19832,4
19833,5
19834,3
19835,3
19836,4
19837,3
19838,9
19839,1
19840,2
19841,0
19842,8
19843,6
19844,2
19845,4
19846,0
19847,9
19848,9
19849,1
19850,3
19851,9
19852,2
19853,7
19854,4
19855,2
19856,5
19857,8
19858,2
19859,0
19860,9
19861,2
19862,7
19863,8
19864,7
19865,4
19866,1
19867,1
19868,8
19869,9
19870,8
19871,1
19872,8
19873,7
19874,7
19875,7
19876,5
19877,5
19878,5
19879,2
19880,0
19881,5
19882,5
19883,4
19884,6
19885,5
19886,1
19887,9
19888,0
19889,7
19890,7
19891,6
19892,7
19893,1
19894,9
19895,4
19896,5
19897,0
19898,2
19899,2
19900,0
19901,5
19902,5
19903,8
19904,0
19905,4
19906,4
19907,9
19908,0
19909,9
19910,4
19911,5
19912,2
19913,3
19914,0
19915,8
19916,1
19917,7
19918,1
19919,3
19920,9
19921,9
19922,1
19923,6
19924,7
19925,1
19926,3
19927,1
19928,0
19929,8
19930,5
19931,1
19932,8
19933,5
19934,5
19935,6
19936,8
19937,3
19938,9
19939,7
19940,0
19941,9
19942,4
19943,5
19944,5
19945,5
19946,3
19947,4
19948,2
19949,3
19950,0
19951,2
19952,5
19953,7
19954,1
19955,4
19956,1
19957,1
19958,5
19959,5
19960,6
19961,2
19962,1
19963,8
19964,5
19965,0
19966,8
19967,1
19968,9
19969,3
19970,4
19971,8
19972,9
19973,1
19974,0
19975,3
19976,0
19977,3
19978,5
19979,9
19980,3
19981,8
19982,0
19983,0
19984,0
19985,0
19986,7
19987,8
19988,5
19989,7
19990,2
19991,1
19992,4
19993,1
19994,6
19995,1
19996,0
19997,8
19998,2
19999,3
20000,1
20001,7
20002,4
20003,7
20004,3
20005,0
20006,7
20007,1
20008,9
20009,4
20010,3
20011,8
20012,0
20013,3
20014,1
20015,0
20016,8
20017,1
20018,5
20019,7
20020,7
20021,5
20022,3
20023,5
20024,4
20025,5
20026,1
20027,8
20028,0
20029,3
20030,2
20031,5
20032,3
20033,4
20034,4
20035,2
20036,5
20037,5
20038,8
20039,0
20040,3
20041,4
20042,9
20043,3
20044,3
20045,7
20046,0
20047,5
20048,0
20049,0
20050,1
20051,8
20052,1
20053,1
20054,5
20055,4
20056,0
20057,6
20058,7
20059,3
20060,4
20061,8
20062,8
20063,3
20064,5
20065,0
20066,0
20067,8
20068,2
20069,3
20070,1
20071,6
20072,2
20073,6
20074,4
20075,3
20076,9
20077,0
20078,5
20079,3
20080,5
20081,5
20082,3
20083,1
20084,6
20085,1
20086,5
20087,4
20088,0
20089,3
20090,6
20091,7
20092,2
20093,1
20094,6
20095,4
20096,1
20097,7
20098,0
20099,7
20100,1
20101,9
20102,3
20103,3
20104,5
20105,7
20106,2
20107,8
20108,1
20109,6
20110,8
20111,3
20112,9
20113,0
20114,1
20115,9
20116,3
20117,1
20118,4
20119,0
20120,2
20121,3
20122,3
20123,5
20124,9
20125,7
20126,7
20127,1
20128,8
20129,9
20130,0
20131,6
20132,6
20133,4
20134,6
20135,6
20136,4
20137,5
20138,7
20139,8
20140,5
20141,4
20142,9
20143,6
20144,3
20145,2
20146,5
20147,2
20148,6
20149,4
20150,1
20151,3
20152,8
20153,8
20154,9
20155,9
20156,1
20157,6
20158,1
20159,5
20160,8
20161,0
20162,0
20163,7
20164,0
20165,9
20166,0
20167,9
20168,6
20169,1
20170,4
20171,6
20172,8
20173,3
20174,6
20175,4
20176,5
20177,9
20178,5
20179,1
20180,4
20181,0
20182,5
20183,0
20184,2
20185,0
20186,5
20187,0
20188,9
20189,6
20190,8
20191,6
20192,6
20193,6
20194,9
20195,7
20196,1
20197,7
20198,0
20199,5
20200,8
20201,5
20202,3
20203,8
20204,7
20205,7
20206,1
20207,4
20208,3
20209,1
20210,0
20211,1
20212,3
20213,5
20214,2
20215,4
20216,0
20217,0
20218,1
20219,9
20220,3
20221,5
20222,9
20223,1
20224,7
20225,4
20226,9
20227,5
20228,1
20229,0
20230,0
20231,0
20232,9
20233,0
20234,8
20235,2
20236,8
20237,7
20238,3
20239,4
20240,3
20241,0
20242,9
20243,3
20244,5
20245,1
20246,5
20247,9
20248,8
20249,3
20250,1
20251,0
20252,1
20253,1
20254,0
20255,5
20256,5
20257,1
20258,0
20259,9
20260,3
20261,1
20262,0
20263,4
20264,3
20265,7
20266,9
20267,1
20268,0
20269,5
20270,4
20271,6
20272,9
20273,0
20274,9
20275,3
20276,1
20277,6
20278,4
20279,5
20280,0
20281,5
20282,4
20283,9
20284,9
20285,0
20286,5
20287,5
20288,0
20289,7
20290,5
20291,9
20292,1
20293,6
20294,0
20295,2
20296,5
20297,9
20298,0
20299,4
20300,8
20301,4
20302,4
20303,6
20304,8
20305,6
20306,0
20307,1
20308,6
20309,7
20310,4
20311,8
20312,1
20313,2
20314,2
20315,3
20316,8
20317,5
20318,8
20319,4
20320,1
20321,3
20322,0
20323,9
20324,0
20325,7
20326,9
20327,1
20328,8
20329,4
20330,7
20331,8
20332,3
20333,0
20334,3
20335,5
20336,0
20337,6
20338,1
20339,1
20340,1
20341,8
20342,9
20343,7
20344,7
20345,1
20346,0
20347,1
20348,7
20349,1
20350,1
20351,3
20352,4
20353,6
20354,9
20355,7
20356,8
20357,2
20358,3
20359,0
20360,1
20361,3
20362,5
20363,0
20364,9
20365,0
20366,0
20367,9
20368,5
20369,1
20370,2
20371,5
20372,6
20373,0
20374,1
20375,2
20376,2
20377,5
20378,1
20379,9
20380,5
20381,3
20382,4
20383,8
20384,0
20385,6
20386,9
20387,8
20388,0
20389,1
20390,0
20391,7
20392,3
20393,4
20394,5
20395,1
20396,5
20397,0
20398,4
20399,1
20400,1
20401,8
20402,5
20403,0
20404,9
20405,8
20406,6
20407,8
20408,4
20409,0
20410,5
20411,8
20412,9
20413,8
20414,4
20415,9
20416,1
20417,3
20418,4
20419,7
20420,8
20421,9
20422,9
20423,7
20424,5
20425,4
20426,7
20427,3
20428,0
20429,7
20430,1
20431,1
20432,5
20433,6
20434,9
20435,4
20436,1
20437,6
20438,2
20439,5
20440,3
20441,9
20442,8
20443,9
20444,1
20445,6
20446,4
20447,9
20448,0
20449,0
20450,7
20451,5
20452,5
20453,0
20454,9
20455,5
20456,0
20457,9
20458,4
20459,4
20460,5
20461,3
20462,0
20463,2
20464,4
20465,9
20466,0
20467,8
20468,2
20469,3
20470,4
20471,8
20472,5
20473,6
20474,3
20475,6
20476,8
20477,0
20478,9
20479,3
20480,2
20481,6
20482,2
20483,7
20484,0
20485,7
20486,5
20487,7
20488,3
20489,2
20490,0
20491,9
20492,1
20493,9
20494,1
20495,7
20496,9
20497,1
20498,0
20499,2
20500,6
20501,5
20502,0
20503,6
20504,7
20505,4
20506,0
20507,9
20508,7
20509,6
20510,7
20511,0
20512,2
20513,5
20514,5
20515,4
20516,5
20517,5
20518,6
20519,5
20520,4
20521,7
20522,3
20523,6
20524,9
20525,0
20526,0
20527,5
20528,3
20529,1
20530,6
20531,0
20532,3
20533,3
20534,2
20535,0
20536,9
20537,4
20538,9
20539,9
20540,1
20541,6
20542,8
20543,1
20544,3
20545,1
20546,2
20547,3
20548,7
20549,9
20550,7
20551,5
20552,0
20553,0
20554,3
20555,9
20556,5
20557,4
20558,3
20559,7
20560,3
20561,3
20562,0
20563,3
20564,7
20565,9
20566,4
20567,0
20568,5
20569,4
20570,5
20571,1
20572,5
20573,4
20574,9
20575,5
20576,5
20577,3
20578,4
20579,7
20580,6
20581,5
20582,1
20583,8
20584,7
20585,0
20586,2
20587,7
20588,9
20589,1
20590,6
20591,0
20592,1
20593,8
20594,5
20595,2
20596,5
20597,5
20598,3
20599,4
20600,0
20601,6
20602,2
20603,1
20604,5
20605,7
20606,2
20607,9
20608,1
20609,7
20610,6
20611,5
20612,1
20613,5
20614,2
20615,3
20616,4
20617,8
20618,0
20619,1
20620,9
20621,0
20622,6
20623,4
20624,7
20625,5
20626,1
20627,9
20628,4
20629,1
20630,7
20631,9
20632,7
20633,0
20634,1
20635,0
20636,1
20637,7
20638,8
20639,2
20640,4
20641,1
20642,5
20643,5
20644,7
20645,5
20646,2
20647,1
20648,0
20649,1
20650,5
20651,4
20652,1
20653,4
20654,0
20655,7
20656,9
20657,0
20658,9
20659,0
20660,6
20661,5
20662,2
20663,8
20664,0
20665,7
20666,6
20667,0
20668,5
20669,1
20670,9
20671,4
20672,3
20673,3
20674,1
20675,3
20676,5
20677,5
20678,2
20679,7
20680,5
20681,1
20682,0
20683,5
20684,0
20685,0
20686,1
20687,3
20688,3
20689,7
20690,5
20691,5
20692,0
20693,3
20694,5
20695,7
20696,1
20697,4
20698,5
20699,3
20700,7
20701,6
20702,7
20703,0
20704,5
20705,9
20706,1
20707,2
20708,6
20709,5
20710,0
20711,3
20712,9
20713,0
20714,5
20715,8
20716,7
20717,0
20718,1
20719,5
20720,9
20721,7
20722,1
20723,8
20724,4
20725,0
20726,5
20727,5
20728,4
20729,6
20730,8
20731,0
20732,8
20733,1
20734,2
20735,8
20736,3
20737,8
20738,6
20739,3
20740,4
20741,0
20742,1
20743,7
20744,6
20745,4
20746,1
20747,1
20748,3
20749,4
20750,2
20751,9
20752,0
20753,4
20754,8
20755,4
20756,3
20757,0
20758,8
20759,6
20760,7
20761,2
20762,4
20763,4
20764,3
20765,3
20766,5
20767,0
20768,2
20769,9
20770,1
20771,5
20772,6
20773,1
20774,8
20775,5
20776,2
20777,5
20778,6
20779,3
20780,1
20781,4
20782,0
20783,1
20784,0
20785,9
20786,5
20787,1
20788,9
20789,9
20790,5
20791,6
20792,5
20793,5
20794,4
20795,9
20796,5
20797,1
20798,6
20799,3
20800,0
20801,2
20802,8
20803,7
20804,5
20805,9
20806,1
20807,0
20808,9
20809,7
20810,9
20811,1
20812,3
20813,7
20814,8
20815,1
20816,9
20817,6
20818,2
20819,7
20820,3
20821,3
20822,4
20823,3
20824,0
20825,8
20826,1
20827,8
20828,7
20829,2
20830,5
20831,3
20832,5
20833,3
20834,5
20835,5
20836,5
20837,3
20838,6
20839,3
20840,7
20841,5
20842,3
20843,0
20844,6
20845,0
20846,5
20847,6
20848,5
20849,3
20850,5
20851,0
20852,0
20853,5
20854,8
20855,5
20856,4
20857,3
20858,4
20859,6
20860,3
20861,1
20862,1
20863,5
20864,4
20865,0
20866,9
20867,1
20868,5
20869,0
20870,1
20871,9
20872,2
20873,4
20874,8
20875,5
20876,1
20877,1
20878,3
20879,6
20880,1
20881,1
20882,3
20883,0
20884,0
20885,5
20886,1
20887,1
20888,0
20889,2
20890,0
20891,3
20892,3
20893,6
20894,5
20895,1
20896,5
20897,5
20898,4
20899,8
20900,5
20901,7
20902,1
20903,5
20904,2
20905,1
20906,5
20907,6
20908,3
20909,5
20910,7
20911,1
20912,7
20913,1
20914,9
20915,5
20916,5
20917,5
20918,1
20919,0
20920,0
20921,9
20922,1
20923,0
20924,5
20925,9
20926,1
20927,8
